Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2003, ClayLoam2, 4, 35.36, 9.12, 121, 281, 0, 
2004, ClayLoam2, 4, 55.83, 8.15, 115, 267, 0, 
2005, ClayLoam2, 4, 57.29, 8.6, 118, 270, 0, 
2006, ClayLoam2, 4, 35.02, 8.55, 115, 264, 0, 
2007, ClayLoam2, 4, 35.59, 8.85, 116, 264, 0, 
2008, ClayLoam2, 4, 53.64, 8.32, 128, 261, 0, 
2009, ClayLoam2, 4, 26.24, 8.44, 116, 260, 0, 
2010, ClayLoam2, 4, 56.6, 9.8, 113, 261, 0, 
2011, ClayLoam2, 4, 55.52, 9.97, 96, 261, 0, 
2012, ClayLoam2, 4, 58.74, 9.32, 114, 269, 0, 
2013, ClayLoam2, 4, 67.8, 9.52, 109, 264, 0, 
2014, ClayLoam2, 4, 85.79, 9.21, 111, 260, 0, 
2015, ClayLoam2, 4, 40.48, 9.93, 99, 260, 0, 
2016, ClayLoam2, 4, 70.52, 9.93, 112, 271, 0, 
2017, ClayLoam2, 4, 49.4, 9.93, 99, 260, 0, 
2018, ClayLoam2, 4, 63.47, 9.7, 106, 262, 0, 
2019, ClayLoam2, 4, 56.12, 10.02, 110, 285, 0, 
2020, ClayLoam2, 4, 50.72, 9.69, 113, 267, 0, 
2021, ClayLoam2, 4, 68.24, 9.57, 104, 270, 0, 
2022, ClayLoam2, 4, 66.97, 10.14, 114, 272, 0, 
2023, ClayLoam2, 4, 90.42, 9.32, 114, 261, 0, 
2024, ClayLoam2, 4, 38.75, 10.1, 98, 271, 0, 
2025, ClayLoam2, 4, 75.24, 9.82, 118, 273, 0, 
2026, ClayLoam2, 4, 93.22, 10.77, 98, 291, 0, 
2027, ClayLoam2, 4, 48.62, 9.39, 135, 257, 0, 
2028, ClayLoam2, 4, 30.28, 10.77, 116, 289, 0, 
2029, ClayLoam2, 4, 54.45, 10.55, 114, 267, 0, 
2030, ClayLoam2, 4, 51.45, 10.17, 123, 281, 0, 
2031, ClayLoam2, 4, 91.11, 9.02, 113, 260, 0, 
2032, ClayLoam2, 4, 97.89, 9.9, 110, 291, 0, 
2033, ClayLoam2, 4, 71.67, 11.13, 112, 269, 0, 
2034, ClayLoam2, 4, 39.4, 9.82, 102, 269, 0, 
2035, ClayLoam2, 4, 48.1, 9.88, 121, 261, 0, 
2036, ClayLoam2, 4, 74.69, 10.01, 104, 260, 0, 
2037, ClayLoam2, 4, 39.93, 12.19, 78, 264, 0, 
2038, ClayLoam2, 4, 56.05, 11.54, 112, 268, 0, 
2039, ClayLoam2, 4, 62.13, 11.28, 90, 274, 0, 
2040, ClayLoam2, 4, 36.39, 10.92, 95, 291, 0, 
2041, ClayLoam2, 4, 46.48, 11, 114, 291, 0, 
2042, ClayLoam2, 4, 49.35, 10.46, 106, 285, 0, 
2043, ClayLoam2, 4, 76.6, 11.32, 85, 265, 0, 
2044, ClayLoam2, 4, 52.26, 11.82, 109, 274, 0, 
2045, ClayLoam2, 4, 30.13, 11.08, 105, 290, 0, 
2046, ClayLoam2, 4, 29.81, 12.05, 107, 267, 0, 
2047, ClayLoam2, 4, 48.63, 11.13, 104, 273, 0, 
2048, ClayLoam2, 4, 66.85, 11.01, 118, 266, 0, 
2049, ClayLoam2, 4, 80.85, 11.82, 73, 284, 0, 
2050, ClayLoam2, 4, 66.82, 11.57, 94, 291, 0, 
2051, ClayLoam2, 4, 58.74, 12, 94, 271, 0, 
2052, ClayLoam2, 4, 76.24, 12.27, 80, 267, 0, 
2053, ClayLoam2, 4, 98.26, 11.7, 76, 291, 0, 
2054, ClayLoam2, 4, 59.18, 12.37, 109, 274, 0, 
2055, ClayLoam2, 4, 64.1, 10.98, 91, 279, 0, 
2056, ClayLoam2, 4, 65.17, 11.4, 98, 291, 0, 
2057, ClayLoam2, 4, 42.89, 11.83, 79, 291, 0, 
2058, ClayLoam2, 4, 42.3, 13.11, 86, 272, 0, 
2059, ClayLoam2, 4, 43.48, 12.77, 112, 279, 0, 
2060, ClayLoam2, 4, 38.86, 12.47, 106, 277, 0, 
2061, ClayLoam2, 4, 35.58, 12.35, 112, 291, 0, 
2062, ClayLoam2, 4, 46.85, 12.29, 114, 291, 0, 
2063, ClayLoam2, 4, 25.26, 13.74, 79, 288, 0, 
2064, ClayLoam2, 4, 31.68, 13.41, 89, 273, 0, 
2065, ClayLoam2, 4, 30.39, 12.85, 116, 284, 0, 
2066, ClayLoam2, 4, 36.89, 13.34, 110, 286, 0, 
2067, ClayLoam2, 4, 37.43, 13.83, 64, 292, 0, 
2068, ClayLoam2, 4, 61.67, 12.72, 85, 291, 0, 
2069, ClayLoam2, 4, 60.59, 12.96, 94, 293, 0, 
2070, ClayLoam2, 4, 41.08, 12.61, 88, 268, 0, 
2071, ClayLoam2, 4, 33.45, 13.99, 40, 300, 0, 
2072, ClayLoam2, 4, 44.38, 13.87, 110, 297, 0, 
2073, ClayLoam2, 4, 70.55, 12.91, 79, 273, 0, 
2074, ClayLoam2, 4, 44.14, 13.67, 91, 291, 0, 
2075, ClayLoam2, 4, 35.29, 14.44, 95, 291, 0, 
2076, ClayLoam2, 4, 24.07, 14.3, 69, 271, 0, 
2077, ClayLoam2, 4, 26.94, 14.21, 112, 281, 0, 
2078, ClayLoam2, 4, 33.01, 14.55, 93, 292, 0, 
2079, ClayLoam2, 4, 34.64, 14.45, 97, 281, 0, 
1980, ClayLoam1, 5, 36.88, 9.58, 104, 266, 0, 
1981, ClayLoam1, 5, 36.88, 9.61, 104, 266, 0, 
1982, ClayLoam1, 5, 50.34, 8.3, 113, 260, 0, 
1983, ClayLoam1, 5, 51.7, 8.79, 123, 273, 0, 
1984, ClayLoam1, 5, 36.15, 8.68, 113, 260, 0, 
1985, ClayLoam1, 5, 47.89, 8.78, 103, 279, 0, 
1986, ClayLoam1, 5, 47.53, 9.27, 104, 260, 0, 
1987, ClayLoam1, 5, 49.76, 8.47, 108, 290, 0, 
1988, ClayLoam1, 5, 36.19, 9.06, 111, 257, 0, 
1989, ClayLoam1, 5, 29.01, 9.56, 94, 267, 0, 
1990, ClayLoam1, 5, 42.73, 8.86, 98, 263, 0, 
1991, ClayLoam1, 5, 42.75, 8.72, 120, 274, 0, 
1992, ClayLoam1, 5, 60.27, 8.68, 98, 277, 0, 
1993, ClayLoam1, 5, 56.58, 9.05, 107, 271, 0, 
1994, ClayLoam1, 5, 41.58, 9.38, 107, 262, 0, 
1995, ClayLoam1, 5, 35.74, 9.61, 116, 260, 0, 
1996, ClayLoam1, 5, 28.91, 10.1, 110, 264, 0, 
1997, ClayLoam1, 5, 44.01, 9.16, 110, 262, 0, 
1998, ClayLoam1, 5, 52.11, 8.63, 122, 264, 0, 
1999, ClayLoam1, 5, 39.25, 9.4, 118, 261, 0, 
2000, ClayLoam1, 5, 34.99, 10.07, 101, 273, 0, 
2001, ClayLoam1, 5, 33.13, 9.77, 105, 276, 0, 
2002, ClayLoam1, 5, 24.5, 9.81, 100, 267, 0, 
2003, ClayLoam1, 5, 32.31, 10.27, 112, 284, 0, 
2004, ClayLoam1, 5, 47.19, 9.3, 98, 272, 0, 
2005, ClayLoam1, 5, 51.85, 9.78, 109, 275, 0, 
2006, ClayLoam1, 5, 34.24, 9.69, 106, 269, 0, 
2007, ClayLoam1, 5, 32.99, 10.01, 105, 267, 0, 
2008, ClayLoam1, 5, 44.88, 9.44, 116, 264, 0, 
2009, ClayLoam1, 5, 25.58, 9.58, 110, 263, 0, 
2010, ClayLoam1, 5, 44.83, 10.93, 98, 266, 0, 
2011, ClayLoam1, 5, 45.35, 11.12, 81, 265, 0, 
2012, ClayLoam1, 5, 46.65, 10.49, 107, 276, 0, 
2013, ClayLoam1, 5, 55.15, 10.64, 93, 268, 0, 
2014, ClayLoam1, 5, 73.78, 10.37, 105, 263, 0, 
2015, ClayLoam1, 5, 32.3, 11.05, 91, 264, 0, 
2016, ClayLoam1, 5, 52.15, 11.08, 102, 275, 0, 
2017, ClayLoam1, 5, 38.7, 11.02, 91, 260, 0, 
2018, ClayLoam1, 5, 54.7, 10.81, 93, 268, 0, 
2019, ClayLoam1, 5, 47.54, 11.16, 102, 291, 0, 
2020, ClayLoam1, 5, 40.86, 10.81, 95, 273, 0, 
2021, ClayLoam1, 5, 50.5, 10.73, 90, 275, 0, 
2022, ClayLoam1, 5, 49.83, 11.2, 105, 276, 0, 
2023, ClayLoam1, 5, 67.77, 10.47, 102, 265, 0, 
2024, ClayLoam1, 5, 30.97, 11.26, 89, 277, 0, 
2025, ClayLoam1, 5, 64.36, 10.92, 109, 278, 0, 
2026, ClayLoam1, 5, 70.47, 11.88, 89, 291, 0, 
2027, ClayLoam1, 5, 43.56, 10.48, 124, 280, 0, 
2028, ClayLoam1, 5, 25.48, 11.87, 109, 291, 0, 
2029, ClayLoam1, 5, 45.24, 11.69, 106, 272, 0, 
2030, ClayLoam1, 5, 48.36, 11.28, 111, 288, 0, 
2031, ClayLoam1, 5, 70.87, 10.14, 103, 263, 0, 
2032, ClayLoam1, 5, 79.07, 11.02, 96, 291, 0, 
2033, ClayLoam1, 5, 66.04, 12.25, 106, 275, 0, 
2034, ClayLoam1, 5, 33.58, 10.94, 90, 274, 0, 
2035, ClayLoam1, 5, 41.25, 11.02, 115, 266, 0, 
2036, ClayLoam1, 5, 56.1, 11.16, 95, 261, 0, 
2037, ClayLoam1, 5, 31.15, 13.34, 69, 267, 0, 
2038, ClayLoam1, 5, 42.03, 12.64, 106, 272, 0, 
2039, ClayLoam1, 5, 46.35, 12.36, 85, 281, 0, 
2040, ClayLoam1, 5, 30.41, 12.04, 84, 291, 0, 
2041, ClayLoam1, 5, 37.58, 12.12, 109, 291, 0, 
2042, ClayLoam1, 5, 40.13, 11.56, 100, 291, 0, 
2043, ClayLoam1, 5, 61.22, 12.47, 63, 270, 0, 
2044, ClayLoam1, 5, 39.01, 12.91, 68, 278, 0, 
2045, ClayLoam1, 5, 25.19, 12.21, 73, 294, 0, 
2046, ClayLoam1, 5, 26.68, 13.16, 80, 270, 0, 
2047, ClayLoam1, 5, 41.11, 12.22, 89, 278, 0, 
2048, ClayLoam1, 5, 55.59, 12.11, 107, 271, 0, 
2049, ClayLoam1, 5, 62.23, 13.01, 66, 290, 0, 
2050, ClayLoam1, 5, 57.84, 12.71, 64, 295, 0, 
2051, ClayLoam1, 5, 47.12, 13.1, 85, 275, 0, 
2052, ClayLoam1, 5, 61.01, 13.39, 71, 271, 0, 
2053, ClayLoam1, 5, 83.42, 12.83, 62, 291, 0, 
2054, ClayLoam1, 5, 50.1, 13.43, 49, 280, 0, 
2055, ClayLoam1, 5, 50.38, 12.13, 80, 285, 0, 
2056, ClayLoam1, 5, 49.18, 12.64, 70, 291, 0, 
2057, ClayLoam1, 5, 36.79, 12.99, 69, 291, 0, 
2058, ClayLoam1, 5, 32.94, 14.19, 81, 276, 0, 
2059, ClayLoam1, 5, 36.74, 13.91, 105, 284, 0, 
2060, ClayLoam1, 5, 33.09, 13.57, 96, 283, 0, 
2061, ClayLoam1, 5, 30.05, 13.48, 106, 292, 0, 
2062, ClayLoam1, 5, 38.1, 13.4, 108, 291, 0, 
2063, ClayLoam1, 5, 21.12, 14.83, 68, 290, 0, 
2064, ClayLoam1, 5, 26.94, 14.48, 70, 276, 0, 
2065, ClayLoam1, 5, 27.44, 13.94, 109, 287, 0, 
2066, ClayLoam1, 5, 29.78, 14.43, 105, 290, 0, 
2067, ClayLoam1, 5, 29.73, 14.92, 59, 295, 0, 
2068, ClayLoam1, 5, 49.41, 13.82, 67, 291, 0, 
2069, ClayLoam1, 5, 52.37, 14.05, 85, 298, 0, 
2070, ClayLoam1, 5, 32.77, 13.74, 74, 271, 0, 
2071, ClayLoam1, 5, 28.29, 15.06, 37, 308, 0, 
2072, ClayLoam1, 5, 42.42, 14.93, 105, 302, 0, 
2073, ClayLoam1, 5, 56.6, 14.01, 70, 277, 0, 
2074, ClayLoam1, 5, 34.58, 14.83, 78, 291, 0, 
2075, ClayLoam1, 5, 29.41, 15.52, 82, 291, 0, 
2076, ClayLoam1, 5, 23.6, 15.35, 61, 274, 0, 
2077, ClayLoam1, 5, 22.24, 15.31, 106, 285, 0, 
2078, ClayLoam1, 5, 29.18, 15.66, 83, 294, 0, 
2079, ClayLoam1, 5, 29.24, 15.6, 81, 284, 0, 
1980, ClayLoam4, 6, 61.92, 7.09, 103, 269, 0, 
1981, ClayLoam4, 6, 61.92, 7.11, 103, 269, 0, 
1982, ClayLoam4, 6, 87.1, 5.71, 115, 261, 0, 
1983, ClayLoam4, 6, 81.03, 6.13, 124, 273, 0, 
1984, ClayLoam4, 6, 52.61, 6.05, 114, 260, 0, 
1985, ClayLoam4, 6, 72.72, 6.15, 104, 278, 0, 
1986, ClayLoam4, 6, 69.94, 6.64, 105, 260, 0, 
1987, ClayLoam4, 6, 76.05, 5.89, 108, 291, 0, 
1988, ClayLoam4, 6, 58.06, 6.48, 114, 291, 0, 
1989, ClayLoam4, 6, 36.51, 7.1, 93, 270, 0, 
1990, ClayLoam4, 6, 70.9, 6.3, 101, 267, 0, 
1991, ClayLoam4, 6, 64.31, 6.12, 121, 280, 0, 
1992, ClayLoam4, 6, 101.55, 6.09, 101, 285, 0, 
1993, ClayLoam4, 6, 91.95, 6.43, 108, 271, 0, 
1994, ClayLoam4, 6, 51.53, 6.72, 111, 262, 0, 
1995, ClayLoam4, 6, 68.08, 6.94, 119, 265, 0, 
1996, ClayLoam4, 6, 36.1, 7.47, 111, 265, 0, 
1997, ClayLoam4, 6, 65.23, 6.5, 113, 263, 0, 
1998, ClayLoam4, 6, 68.92, 5.85, 124, 264, 0, 
1999, ClayLoam4, 6, 54.3, 6.93, 122, 269, 0, 
2000, ClayLoam4, 6, 45.02, 7.5, 103, 271, 0, 
2001, ClayLoam4, 6, 46.17, 7.1, 107, 282, 0, 
2002, ClayLoam4, 6, 33.83, 7.28, 101, 267, 0, 
2003, ClayLoam4, 6, 56.83, 7.69, 112, 291, 0, 
2004, ClayLoam4, 6, 69.92, 6.67, 103, 271, 0, 
2005, ClayLoam4, 6, 66.75, 7.14, 110, 275, 0, 
2006, ClayLoam4, 6, 54.34, 7.11, 108, 273, 0, 
2007, ClayLoam4, 6, 56.61, 7.38, 108, 272, 0, 
2008, ClayLoam4, 6, 80.89, 6.8, 117, 269, 0, 
2009, ClayLoam4, 6, 38.04, 7.01, 111, 262, 0, 
2010, ClayLoam4, 6, 62.06, 7.71, 125, 260, 0, 
2011, ClayLoam4, 6, 62.17, 7.92, 108, 260, 0, 
2012, ClayLoam4, 6, 66.06, 7.26, 121, 263, 0, 
2013, ClayLoam4, 6, 75.71, 7.43, 125, 260, 0, 
2014, ClayLoam4, 6, 98.38, 7.11, 118, 260, 0, 
2015, ClayLoam4, 6, 46.03, 7.86, 108, 259, 0, 
2016, ClayLoam4, 6, 77.73, 7.89, 118, 263, 0, 
2017, ClayLoam4, 6, 56.54, 7.85, 117, 260, 0, 
2018, ClayLoam4, 6, 73.9, 7.59, 119, 260, 0, 
2019, ClayLoam4, 6, 67.21, 7.98, 115, 276, 0, 
2020, ClayLoam4, 6, 57.97, 7.68, 124, 261, 0, 
2021, ClayLoam4, 6, 75.48, 7.52, 110, 261, 0, 
2022, ClayLoam4, 6, 71.78, 8, 122, 266, 0, 
2023, ClayLoam4, 6, 99.32, 7.25, 124, 260, 0, 
2024, ClayLoam4, 6, 42.87, 8.04, 108, 264, 0, 
2025, ClayLoam4, 6, 85.05, 7.75, 126, 266, 0, 
2026, ClayLoam4, 6, 103.58, 8.71, 135, 289, 0, 
2027, ClayLoam4, 6, 59.5, 7.3, 141, 249, 0, 
2028, ClayLoam4, 6, 35.44, 8.64, 120, 278, 0, 
2029, ClayLoam4, 6, 64.59, 8.44, 119, 260, 0, 
2030, ClayLoam4, 6, 61.41, 8.04, 134, 273, 0, 
2031, ClayLoam4, 6, 102, 6.95, 122, 255, 0, 
2032, ClayLoam4, 6, 110.75, 7.84, 118, 290, 0, 
2033, ClayLoam4, 6, 83.57, 9.02, 119, 262, 0, 
2034, ClayLoam4, 6, 46.15, 7.77, 114, 263, 0, 
2035, ClayLoam4, 6, 56.73, 7.81, 125, 260, 0, 
2036, ClayLoam4, 6, 82.24, 7.95, 110, 260, 0, 
2037, ClayLoam4, 6, 44.49, 10.08, 87, 260, 0, 
2038, ClayLoam4, 6, 62.44, 9.48, 118, 264, 0, 
2039, ClayLoam4, 6, 69.68, 9.23, 97, 266, 0, 
2040, ClayLoam4, 6, 42.59, 8.85, 106, 291, 0, 
2041, ClayLoam4, 6, 52.35, 8.91, 118, 290, 0, 
2042, ClayLoam4, 6, 56.34, 8.35, 117, 278, 0, 
2043, ClayLoam4, 6, 85.15, 9.3, 109, 260, 0, 
2044, ClayLoam4, 6, 55.72, 9.72, 115, 267, 0, 
2045, ClayLoam4, 6, 34.8, 9.03, 111, 282, 0, 
2046, ClayLoam4, 6, 35.51, 9.95, 117, 263, 0, 
2047, ClayLoam4, 6, 52.56, 9.01, 110, 268, 0, 
2048, ClayLoam4, 6, 72.98, 8.95, 125, 262, 0, 
2049, ClayLoam4, 6, 91.1, 9.76, 106, 278, 0, 
2050, ClayLoam4, 6, 80.68, 9.52, 111, 291, 0, 
2051, ClayLoam4, 6, 67.45, 9.93, 102, 265, 0, 
2052, ClayLoam4, 6, 87.05, 10.23, 88, 263, 0, 
2053, ClayLoam4, 6, 113.57, 9.65, 94, 291, 0, 
2054, ClayLoam4, 6, 67.53, 10.28, 117, 269, 0, 
2055, ClayLoam4, 6, 74.43, 8.95, 136, 273, 0, 
2056, ClayLoam4, 6, 70.06, 9.41, 112, 291, 0, 
2057, ClayLoam4, 6, 48.93, 9.79, 92, 291, 0, 
2058, ClayLoam4, 6, 46.85, 11.02, 92, 268, 0, 
2059, ClayLoam4, 6, 54.71, 10.7, 118, 273, 0, 
2060, ClayLoam4, 6, 48.77, 10.41, 111, 271, 0, 
2061, ClayLoam4, 6, 39.79, 10.32, 116, 291, 0, 
2062, ClayLoam4, 6, 53.83, 10.21, 119, 284, 0, 
2063, ClayLoam4, 6, 29.34, 11.64, 92, 280, 0, 
2064, ClayLoam4, 6, 36.87, 11.32, 108, 267, 0, 
2065, ClayLoam4, 6, 39.99, 10.76, 124, 278, 0, 
2066, ClayLoam4, 6, 42.51, 11.25, 114, 281, 0, 
2067, ClayLoam4, 6, 39.33, 11.74, 74, 291, 0, 
2068, ClayLoam4, 6, 69.72, 10.68, 105, 291, 0, 
2069, ClayLoam4, 6, 69.62, 10.86, 102, 291, 0, 
2070, ClayLoam4, 6, 47.06, 10.56, 100, 263, 0, 
2071, ClayLoam4, 6, 37.4, 11.84, 94, 284, 0, 
2072, ClayLoam4, 6, 52.19, 11.76, 115, 291, 0, 
2073, ClayLoam4, 6, 79.71, 10.84, 89, 267, 0, 
2074, ClayLoam4, 6, 50.55, 11.66, 103, 291, 0, 
2075, ClayLoam4, 6, 41.46, 12.36, 107, 288, 0, 
2076, ClayLoam4, 6, 28.91, 12.19, 85, 267, 0, 
2077, ClayLoam4, 6, 31.39, 12.14, 116, 275, 0, 
2078, ClayLoam4, 6, 41, 12.46, 103, 291, 0, 
2079, ClayLoam4, 6, 39.67, 12.39, 110, 277, 0, 
1980, Sands3, 7, 54.69, 8.49, 100, 270, 0, 
1981, Sands3, 7, 54.69, 8.51, 100, 270, 0, 
1982, Sands3, 7, 79.87, 7.06, 112, 263, 0, 
1983, Sands3, 7, 77.02, 7.46, 121, 277, 0, 
1984, Sands3, 7, 46.31, 7.5, 112, 261, 0, 
1985, Sands3, 7, 64.67, 7.55, 100, 284, 0, 
1986, Sands3, 7, 60.69, 8.01, 101, 264, 0, 
1987, Sands3, 7, 63.44, 7.31, 104, 291, 0, 
1988, Sands3, 7, 50.17, 7.9, 109, 291, 0, 
1989, Sands3, 7, 33.75, 8.56, 89, 275, 0, 
1990, Sands3, 7, 62, 7.66, 98, 270, 0, 
1991, Sands3, 7, 61.48, 7.54, 119, 284, 0, 
1992, Sands3, 7, 90.18, 7.53, 97, 287, 0, 
1993, Sands3, 7, 87.37, 7.79, 105, 277, 0, 
1994, Sands3, 7, 49.23, 8.12, 107, 264, 0, 
1995, Sands3, 7, 64.15, 8.39, 117, 269, 0, 
1996, Sands3, 7, 33.67, 8.85, 107, 269, 0, 
1997, Sands3, 7, 57.51, 7.96, 110, 266, 0, 
1998, Sands3, 7, 66.54, 7.24, 122, 267, 0, 
1999, Sands3, 7, 43.64, 8.32, 118, 274, 0, 
2000, Sands3, 7, 41.88, 8.84, 99, 275, 0, 
2001, Sands3, 7, 40.76, 8.52, 105, 286, 0, 
2002, Sands3, 7, 26.09, 8.66, 99, 270, 0, 
2003, Sands3, 7, 45.97, 9.08, 111, 291, 0, 
2004, Sands3, 7, 67.67, 8.1, 92, 275, 0, 
2005, Sands3, 7, 67.06, 8.52, 108, 281, 0, 
2006, Sands3, 7, 40.89, 8.51, 105, 278, 0, 
2007, Sands3, 7, 43.44, 8.82, 103, 275, 0, 
2008, Sands3, 7, 70.47, 8.25, 112, 274, 0, 
2009, Sands3, 7, 32.51, 8.45, 109, 265, 0, 
2010, Sands3, 7, 65.18, 9.2, 116, 260, 0, 
2011, Sands3, 7, 65.2, 9.37, 99, 260, 0, 
2012, Sands3, 7, 67.87, 8.73, 116, 268, 0, 
2013, Sands3, 7, 80.44, 8.91, 113, 263, 0, 
2014, Sands3, 7, 98.01, 8.62, 113, 260, 0, 
2015, Sands3, 7, 47.02, 9.33, 101, 260, 0, 
2016, Sands3, 7, 84.36, 9.33, 113, 269, 0, 
2017, Sands3, 7, 58.44, 9.32, 102, 260, 0, 
2018, Sands3, 7, 74.12, 9.09, 108, 261, 0, 
2019, Sands3, 7, 65.86, 9.43, 111, 285, 0, 
2020, Sands3, 7, 59.37, 9.11, 116, 267, 0, 
2021, Sands3, 7, 80.5, 8.97, 106, 268, 0, 
2022, Sands3, 7, 79.52, 9.53, 116, 271, 0, 
2023, Sands3, 7, 107.76, 8.73, 117, 260, 0, 
2024, Sands3, 7, 45.34, 9.52, 100, 270, 0, 
2025, Sands3, 7, 85.82, 9.23, 120, 272, 0, 
2026, Sands3, 7, 112.96, 10.17, 100, 291, 0, 
2027, Sands3, 7, 57.16, 8.79, 136, 255, 0, 
2028, Sands3, 7, 35.24, 10.18, 117, 288, 0, 
2029, Sands3, 7, 64.03, 9.96, 115, 266, 0, 
2030, Sands3, 7, 58.33, 9.58, 126, 281, 0, 
2031, Sands3, 7, 107.01, 8.43, 115, 260, 0, 
2032, Sands3, 7, 117.32, 9.3, 112, 291, 0, 
2033, Sands3, 7, 81.36, 10.52, 114, 268, 0, 
2034, Sands3, 7, 46.55, 9.23, 104, 268, 0, 
2035, Sands3, 7, 56.18, 9.29, 122, 260, 0, 
2036, Sands3, 7, 85.85, 9.43, 105, 260, 0, 
2037, Sands3, 7, 46.47, 11.58, 81, 263, 0, 
2038, Sands3, 7, 64.83, 10.94, 113, 268, 0, 
2039, Sands3, 7, 73.88, 10.69, 92, 273, 0, 
2040, Sands3, 7, 41.72, 10.34, 97, 291, 0, 
2041, Sands3, 7, 54.87, 10.39, 114, 291, 0, 
2042, Sands3, 7, 56.8, 9.88, 108, 285, 0, 
2043, Sands3, 7, 89.27, 10.75, 92, 264, 0, 
2044, Sands3, 7, 58.54, 11.21, 110, 273, 0, 
2045, Sands3, 7, 34.19, 10.49, 106, 290, 0, 
2046, Sands3, 7, 33.98, 11.45, 109, 266, 0, 
2047, Sands3, 7, 54.56, 10.53, 106, 273, 0, 
2048, Sands3, 7, 76.4, 10.42, 120, 266, 0, 
2049, Sands3, 7, 96.67, 11.21, 78, 284, 0, 
2050, Sands3, 7, 79.04, 10.98, 100, 291, 0, 
2051, Sands3, 7, 68.39, 11.41, 96, 270, 0, 
2052, Sands3, 7, 88.18, 11.68, 82, 267, 0, 
2053, Sands3, 7, 113.47, 11.11, 81, 291, 0, 
2054, Sands3, 7, 68.78, 11.77, 111, 274, 0, 
2055, Sands3, 7, 75.29, 10.4, 93, 279, 0, 
2056, Sands3, 7, 75.69, 10.81, 105, 291, 0, 
2057, Sands3, 7, 48.39, 11.25, 83, 291, 0, 
2058, Sands3, 7, 49.25, 12.52, 87, 272, 0, 
2059, Sands3, 7, 51.8, 12.19, 113, 278, 0, 
2060, Sands3, 7, 45.58, 11.9, 107, 277, 0, 
2061, Sands3, 7, 39.71, 11.8, 112, 291, 0, 
2062, Sands3, 7, 54.27, 11.7, 115, 291, 0, 
2063, Sands3, 7, 29.51, 13.13, 83, 287, 0, 
2064, Sands3, 7, 36.38, 12.82, 97, 272, 0, 
2065, Sands3, 7, 37.34, 12.25, 118, 284, 0, 
2066, Sands3, 7, 42.14, 12.75, 111, 287, 0, 
2067, Sands3, 7, 41.03, 13.24, 66, 292, 0, 
2068, Sands3, 7, 71.63, 12.14, 91, 291, 0, 
2069, Sands3, 7, 68.62, 12.37, 96, 293, 0, 
2070, Sands3, 7, 48.37, 12.03, 91, 267, 0, 
2071, Sands3, 7, 38.35, 13.39, 78, 300, 0, 
2072, Sands3, 7, 49.78, 13.27, 111, 296, 0, 
2073, Sands3, 7, 81.93, 12.31, 82, 273, 0, 
2074, Sands3, 7, 52.34, 13.08, 95, 291, 0, 
2075, Sands3, 7, 39.76, 13.84, 99, 291, 0, 
2076, Sands3, 7, 27.74, 13.71, 72, 271, 0, 
2077, Sands3, 7, 32.43, 13.63, 112, 281, 0, 
2078, Sands3, 7, 38.15, 13.96, 95, 291, 0, 
2079, Sands3, 7, 40.44, 13.86, 101, 281, 0, 
1980, Sands2, 8, 44.04, 8.67, 105, 268, 0, 
1981, Sands2, 8, 44.04, 8.69, 105, 268, 0, 
1982, Sands2, 8, 60.65, 7.32, 116, 260, 0, 
1983, Sands2, 8, 59.38, 7.77, 125, 274, 0, 
1984, Sands2, 8, 38.71, 7.71, 115, 260, 0, 
1985, Sands2, 8, 51.23, 7.79, 105, 281, 0, 
1986, Sands2, 8, 49.91, 8.27, 106, 261, 0, 
1987, Sands2, 8, 53.15, 7.52, 109, 291, 0, 
1988, Sands2, 8, 39.24, 8.09, 114, 291, 0, 
1989, Sands2, 8, 27, 8.66, 96, 269, 0, 
1990, Sands2, 8, 51.02, 7.88, 101, 265, 0, 
1991, Sands2, 8, 46.61, 7.74, 123, 277, 0, 
1992, Sands2, 8, 68.89, 7.74, 101, 281, 0, 
1993, Sands2, 8, 66.11, 8.05, 109, 273, 0, 
1994, Sands2, 8, 38.47, 8.34, 110, 262, 0, 
1995, Sands2, 8, 44.93, 8.59, 119, 263, 0, 
1996, Sands2, 8, 28.4, 9.08, 111, 265, 0, 
1997, Sands2, 8, 47.24, 8.17, 112, 263, 0, 
1998, Sands2, 8, 51.48, 7.54, 124, 264, 0, 
1999, Sands2, 8, 38.46, 8.48, 120, 265, 0, 
2000, Sands2, 8, 32.11, 9.07, 103, 274, 0, 
2001, Sands2, 8, 32.65, 8.76, 107, 280, 0, 
2002, Sands2, 8, 21.49, 8.87, 101, 268, 0, 
2003, Sands2, 8, 35.46, 9.32, 113, 291, 0, 
2004, Sands2, 8, 53.05, 8.32, 104, 273, 0, 
2005, Sands2, 8, 53.7, 8.77, 111, 277, 0, 
2006, Sands2, 8, 35.05, 8.72, 108, 272, 0, 
2007, Sands2, 8, 38.75, 9.03, 108, 270, 0, 
2008, Sands2, 8, 56.06, 8.46, 118, 267, 0, 
2009, Sands2, 8, 26.95, 8.62, 111, 263, 0, 
2010, Sands2, 8, 55.06, 9.37, 114, 260, 0, 
2011, Sands2, 8, 54.36, 9.56, 98, 260, 0, 
2012, Sands2, 8, 58.19, 8.91, 115, 268, 0, 
